geocode,geography,year,topic,category,count
N21000590,Ballymena_K,2021,households,all_households,308
N21000599,Braid_J,2021,households,all_households,569
N21000640,Carntogher_D,2021,households,all_households,24
N21000641,Carntogher_E,2021,households,all_households,911
N21000642,Carntogher_F,2021,households,all_households,622
N21000446,Sperrin_C,2021,households,all_households,735
N21000579,Bannside_H,2021,households,all_households,876
N21000613,Larne_Lough_D,2021,households,all_households,465
N21000447,Sperrin_D,2021,households,all_households,807
N21000643,Moyola_A,2021,households,all_households,73
N21000614,Larne_Lough_E,2021,households,all_households,432
N21000580,Bannside_J,2021,households,all_households,699
N21000448,Sperrin_E,2021,households,all_households,488
N21000449,Sperrin_F,2021,households,all_households,33
N21000644,Moyola_B,2021,households,all_households,590
N21000450,Sperrin_G,2021,households,all_households,682
N21000451,Sperrin_H,2021,households,all_households,742
N21000600,Braid_K,2021,households,all_households,116
N21000454,Derg_A,2021,households,all_households,408
N21000452,Sperrin_J,2021,households,all_households,377
N21000645,Moyola_C,2021,households,all_households,398
N21000615,Larne_Lough_F,2021,households,all_households,17
N21000646,Moyola_D,2021,households,all_households,921
N21000647,Moyola_E,2021,households,all_households,204
N21000616,Larne_Lough_G,2021,households,all_households,300
N21000001,Dunsilly_A,2021,households,all_households,277
N21000455,Derg_B,2021,households,all_households,492
N21000456,Derg_C,2021,households,all_households,674
N21000648,Moyola_F,2021,households,all_households,887
N21000019,Ballyclare_A,2021,households,all_households,715
N21000617,Larne_Lough_H,2021,households,all_households,64
N21000619,Carrick_Castle_A,2021,households,all_households,738
N21000618,Larne_Lough_J,2021,households,all_households,315
N21000020,Ballyclare_B,2021,households,all_households,673
N21000453,Sperrin_K,2021,households,all_households,818
N21000002,Dunsilly_B,2021,households,all_households,840
N21000021,Ballyclare_C,2021,households,all_households,979
N21000628,Knockagh_A,2021,households,all_households,890
N21000022,Ballyclare_D,2021,households,all_households,621
N21000651,Magherafelt_A,2021,households,all_households,889
N21000003,Dunsilly_C,2021,households,all_households,462
N21000649,Moyola_G,2021,households,all_households,426
N21000023,Ballyclare_E,2021,households,all_households,714
N21000004,Dunsilly_D,2021,households,all_households,647
N21000005,Dunsilly_E,2021,households,all_households,96
N21000652,Magherafelt_B,2021,households,all_households,296
N21000620,Carrick_Castle_B,2021,households,all_households,105
N21000650,Moyola_H,2021,households,all_households,735
N21000621,Carrick_Castle_C,2021,households,all_households,458
N21000653,Magherafelt_C,2021,households,all_households,791
N21000024,Ballyclare_F,2021,households,all_households,971
N21000025,Ballyclare_G,2021,households,all_households,14
N21000622,Carrick_Castle_D,2021,households,all_households,1000
N21000623,Carrick_Castle_E,2021,households,all_households,188
N21000007,Antrim_A,2021,households,all_households,200
N21000629,Knockagh_B,2021,households,all_households,441
N21000006,Dunsilly_F,2021,households,all_households,769
N21000630,Knockagh_C,2021,households,all_households,915
N21000008,Antrim_B,2021,households,all_households,973
N21000624,Carrick_Castle_F,2021,households,all_households,213
N21000631,Knockagh_D,2021,households,all_households,912
N21000625,Carrick_Castle_G,2021,households,all_households,695
N21000632,Knockagh_E,2021,households,all_households,663
N21000026,Ballyclare_H,2021,households,all_households,41
N21000009,Antrim_C,2021,households,all_households,294
N21000626,Carrick_Castle_H,2021,households,all_households,747
N21000457,Derg_D,2021,households,all_households,467
N21000633,Knockagh_F,2021,households,all_households,989
N21000010,Antrim_D,2021,households,all_households,878
N21000011,Antrim_E,2021,households,all_households,994
N21000627,Carrick_Castle_J,2021,households,all_households,394
N21000012,Antrim_F,2021,households,all_households,128
N21000013,Antrim_G,2021,households,all_households,759
N21000014,Antrim_H,2021,households,all_households,494
N21000015,Antrim_J,2021,households,all_households,184
N21000016,Antrim_K,2021,households,all_households,233
N21000027,Three_Mile_Water_A,2021,households,all_households,306
N21000017,Antrim_L,2021,households,all_households,637
N21000028,Three_Mile_Water_B,2021,households,all_households,771
N21000018,Antrim_N,2021,households,all_households,352
N21000634,Knockagh_G,2021,households,all_households,350
N21000458,Derg_E,2021,households,all_households,695
N21000654,Magherafelt_D,2021,households,all_households,411
N21000655,Magherafelt_E,2021,households,all_households,999
N21000635,Knockagh_H,2021,households,all_households,142
N21000059,Airport_A,2021,households,all_households,790
N21000060,Airport_B,2021,households,all_households,616
N21000636,Knockagh_J,2021,households,all_households,378
N21000029,Three_Mile_Water_C,2021,households,all_households,169
N21000030,Three_Mile_Water_D,2021,households,all_households,101
N21000459,Derg_F,2021,households,all_households,399
N21000031,Three_Mile_Water_E,2021,households,all_households,74
N21000032,Three_Mile_Water_F,2021,households,all_households,104
N21000033,Three_Mile_Water_G,2021,households,all_households,163
N21000034,Three_Mile_Water_H,2021,households,all_households,547
N21000048,Glengormley_Urban_A,2021,households,all_households,798
N21000035,Three_Mile_Water_J,2021,households,all_households,446
N21000036,Three_Mile_Water_K,2021,households,all_households,950
N21000460,Derg_G,2021,households,all_households,697
N21000049,Glengormley_Urban_B,2021,households,all_households,991
N21000050,Glengormley_Urban_C,2021,households,all_households,10
N21000656,Magherafelt_F,2021,households,all_households,56
N21000657,Magherafelt_G,2021,households,all_households,619
N21000061,Airport_C,2021,households,all_households,381
N21000829,Bangor_East_and_Donaghadee_A,2021,households,all_households,625
N21000037,Macedon_A,2021,households,all_households,758
N21000051,Glengormley_Urban_D,2021,households,all_households,747
N21000038,Macedon_B,2021,households,all_households,733
N21000052,Glengormley_Urban_E,2021,households,all_households,578
N21000062,Airport_D,2021,households,all_households,329
N21000039,Macedon_C,2021,households,all_households,7
N21000504,Mid_Tyrone_A,2021,households,all_households,790
N21000053,Glengormley_Urban_F,2021,households,all_households,589
N21000795,Holywood_and_Clandeboye_A,2021,households,all_households,502
N21000054,Glengormley_Urban_G,2021,households,all_households,471
N21000040,Macedon_D,2021,households,all_households,158
N21000055,Glengormley_Urban_H,2021,households,all_households,437
N21000815,Bangor_Central_A,2021,households,all_households,776
N21000041,Macedon_E,2021,households,all_households,867
N21000063,Airport_E,2021,households,all_households,615
N21000658,Cookstown_A,2021,households,all_households,402
N21000042,Macedon_F,2021,households,all_households,156
N21000056,Glengormley_Urban_J,2021,households,all_households,759
N21000796,Holywood_and_Clandeboye_B,2021,households,all_households,609
N21000816,Bangor_Central_B,2021,households,all_households,323
N21000817,Bangor_Central_C,2021,households,all_households,990
N21000818,Bangor_Central_D,2021,households,all_households,958
N21000806,Bangor_West_A,2021,households,all_households,831
N21000819,Bangor_Central_E,2021,households,all_households,734
N21000057,Glengormley_Urban_K,2021,households,all_households,500
N21000830,Bangor_East_and_Donaghadee_B,2021,households,all_households,788
N21000505,Mid_Tyrone_B,2021,households,all_households,558
N21000043,Macedon_G,2021,households,all_households,468
N21000797,Holywood_and_Clandeboye_C,2021,households,all_households,262
N21000820,Bangor_Central_F,2021,households,all_households,663
N21000044,Macedon_H,2021,households,all_households,455
N21000045,Macedon_J,2021,households,all_households,539
N21000046,Macedon_K,2021,households,all_households,248
N21000461,Derg_H,2021,households,all_households,86
N21000807,Bangor_West_B,2021,households,all_households,992
N21000831,Bangor_East_and_Donaghadee_C,2021,households,all_households,392
N21000808,Bangor_West_C,2021,households,all_households,247
N21000821,Bangor_Central_G,2021,households,all_households,135
N21000809,Bangor_West_D,2021,households,all_households,832
N21000832,Bangor_East_and_Donaghadee_D,2021,households,all_households,91
N21000058,Glengormley_Urban_L,2021,households,all_households,73
N21000810,Bangor_West_E,2021,households,all_households,844
N21000179,Castle_A,2021,households,all_households,800
N21000811,Bangor_West_F,2021,households,all_households,554
N21000833,Bangor_East_and_Donaghadee_E,2021,households,all_households,192
N21000822,Bangor_Central_H,2021,households,all_households,417
N21000834,Bangor_East_and_Donaghadee_F,2021,households,all_households,379
N21000812,Bangor_West_G,2021,households,all_households,51
N21000823,Bangor_Central_J,2021,households,all_households,799
N21000798,Holywood_and_Clandeboye_D,2021,households,all_households,934
N21000813,Bangor_West_H,2021,households,all_households,566
N21000835,Bangor_East_and_Donaghadee_G,2021,households,all_households,10
N21000047,Macedon_L,2021,households,all_households,215
N21000180,Castle_B,2021,households,all_households,396
N21000814,Bangor_West_J,2021,households,all_households,248
N21000824,Bangor_Central_K,2021,households,all_households,172
N21000836,Bangor_East_and_Donaghadee_H,2021,households,all_households,908
N21000837,Bangor_East_and_Donaghadee_J,2021,households,all_households,246
N21000799,Holywood_and_Clandeboye_E,2021,households,all_households,386
N21000825,Bangor_Central_L,2021,households,all_households,790
N21000826,Bangor_Central_N,2021,households,all_households,604
N21000800,Holywood_and_Clandeboye_F,2021,households,all_households,606
N21000801,Holywood_and_Clandeboye_G,2021,households,all_households,776
N21000181,Castle_C,2021,households,all_households,950
N21000827,Bangor_Central_P,2021,households,all_households,204
N21000182,Castle_D,2021,households,all_households,494
N21000064,Airport_F,2021,households,all_households,119
N21000838,Bangor_East_and_Donaghadee_K,2021,households,all_households,862
N21000065,Airport_G,2021,households,all_households,298
N21000802,Holywood_and_Clandeboye_H,2021,households,all_households,934
N21000161,Oldpark_A,2021,households,all_households,953
N21000183,Castle_E,2021,households,all_households,870
N21000659,Cookstown_B,2021,households,all_households,945
N21000660,Cookstown_C,2021,households,all_households,494
N21000803,Holywood_and_Clandeboye_J,2021,households,all_households,155
N21000804,Holywood_and_Clandeboye_K,2021,households,all_households,38
N21000184,Castle_F,2021,households,all_households,399
N21000661,Cookstown_D,2021,households,all_households,662
N21000662,Cookstown_E,2021,households,all_households,363
N21000185,Castle_G,2021,households,all_households,417
N21000186,Castle_H,2021,households,all_households,40
N21000828,Bangor_Central_Q,2021,households,all_households,668
N21000805,Holywood_and_Clandeboye_L,2021,households,all_households,738
N21000187,Castle_J,2021,households,all_households,80
N21000162,Oldpark_B,2021,households,all_households,987
N21000188,Castle_K,2021,households,all_households,31
N21000189,Castle_L,2021,households,all_households,514
N21000163,Oldpark_C,2021,households,all_households,735
N21000663,Cookstown_F,2021,households,all_households,287
N21000190,Castle_N,2021,households,all_households,909
N21000164,Oldpark_D,2021,households,all_households,833
N21000191,Castle_P,2021,households,all_households,622
N21000192,Castle_Q,2021,households,all_households,775
N21000165,Oldpark_E,2021,households,all_households,550
N21000166,Oldpark_F,2021,households,all_households,244
N21000193,Castle_R,2021,households,all_households,566
N21000197,Titanic_A,2021,households,all_households,967
N21000167,Oldpark_G,2021,households,all_households,980
N21000664,Cookstown_G,2021,households,all_households,478
N21000194,Castle_S,2021,households,all_households,253
N21000665,Cookstown_H,2021,households,all_households,335
N21000668,Torrent_A,2021,households,all_households,709
N21000168,Oldpark_H,2021,households,all_households,45
N21000169,Oldpark_J,2021,households,all_households,348
N21000170,Oldpark_K,2021,households,all_households,358
N21000066,Airport_H,2021,households,all_households,355
N21000316,Court_A,2021,households,all_households,963
N21000195,Castle_T,2021,households,all_households,776
N21000219,Ormiston_A,2021,households,all_households,534
N21000220,Ormiston_B,2021,households,all_households,350
N21000171,Oldpark_L,2021,households,all_households,6
N21000196,Castle_U,2021,households,all_households,521
N21000172,Oldpark_N,2021,households,all_households,951
N21000779,Newtownards_A,2021,households,all_households,195
N21000839,Ards_Peninsula_A,2021,households,all_households,568
N21000173,Oldpark_P,2021,households,all_households,599
N21000067,Airport_J,2021,households,all_households,510
N21000174,Oldpark_Q,2021,households,all_households,529
N21000198,Titanic_B,2021,households,all_households,233
N21000175,Oldpark_R,2021,households,all_households,983
N21000317,Court_B,2021,households,all_households,425
N21000318,Court_C,2021,households,all_households,103
N21000176,Oldpark_S,2021,households,all_households,479
N21000780,Newtownards_B,2021,households,all_households,101
N21000319,Court_D,2021,households,all_households,875
N21000177,Oldpark_T,2021,households,all_households,472
N21000320,Court_E,2021,households,all_households,550
N21000199,Titanic_C,2021,households,all_households,942
N21000321,Court_F,2021,households,all_households,893
N21000322,Court_G,2021,households,all_households,990
N21000562,Castlereagh_East_A,2021,households,all_households,751
N21000178,Oldpark_U,2021,households,all_households,241
N21000221,Ormiston_C,2021,households,all_households,742
N21000222,Ormiston_D,2021,households,all_households,980
N21000323,Court_H,2021,households,all_households,810
N21000324,Court_J,2021,households,all_households,839
N21000489,West_Tyrone_A,2021,households,all_households,708
N21000781,Newtownards_C,2021,households,all_households,757
N21000782,Newtownards_D,2021,households,all_households,778
N21000783,Newtownards_E,2021,households,all_households,20
N21000325,Court_K,2021,households,all_households,710
N21000200,Titanic_D,2021,households,all_households,354
N21000326,Court_L,2021,households,all_households,721
N21000784,Newtownards_F,2021,households,all_households,364
N21000506,Mid_Tyrone_C,2021,households,all_households,381
N21000201,Titanic_E,2021,households,all_households,579
N21000327,Court_N,2021,households,all_households,250
N21000202,Titanic_F,2021,households,all_households,200
